-0.013589,0.999908,0,0.988157,0.013429,0.152858,0.152844,0.002077,-0.988248,67.365969, 11.082106, 25.358381\r
-0.013966,0.999902,0,0.989009,0.013814,0.147208,0.147193,0.002056,-0.989106,66.885836, 12.229106, 24.961456\r
-0.014082,0.999901,0,0.989927,0.013941,0.140888,0.140874,0.001984,-0.990025,66.368082, 13.34962, 24.538564\r
-0.013961,0.999903,0,0.990896,0.013835,0.133916,0.133903,0.00187,-0.990993,65.8188, 14.446557, 24.095736\r
-0.01363,0.999907,0,0.991898,0.013521,0.126317,0.126305,0.001722,-0.99199,65.243657, 15.523349, 23.638225\r
-0.013116,0.999914,0,0.992913,0.013024,0.118127,0.118117,0.001549,-0.992998,64.647614, 16.583467, 23.170353\r
-0.012439,0.999923,0,0.993922,0.012364,0.109386,0.109378,0.001361,-0.993999,64.034849, 17.63013, 22.69555\r
-0.01162,0.999932,0,0.994907,0.011562,0.100134,0.100127,0.001164,-0.994974,63.408803, 18.666167, 22.216474\r
-0.010675,0.999943,0,0.995848,0.010631,0.090411,0.090406,0.000965,-0.995905,62.772276, 19.693978, 21.73515\r
-0.009618,0.999954,0,0.996728,0.009587,0.080256,0.080253,0.000772,-0.996774,62.127528, 20.715557, 21.253106\r
-0.008463,0.999964,0,0.997532,0.008442,0.069708,0.069705,0.00059,-0.997567,61.47638, 21.732532, 20.771484\r
-0.007219,0.999974,0,0.998244,0.007207,0.0588,0.058799,0.000424,-0.99827,60.820302, 22.746226, 20.291135\r
-0.005898,0.999983,0,0.998851,0.005891,0.047568,0.047567,0.000281,-0.998868,60.160477, 23.7577, 19.812681\r
-0.004508,0.99999,0,0.99934,0.004505,0.036043,0.036042,0.000162,-0.99935,59.497865, 24.767809, 19.336578\r
-0.003057,0.999995,0,0.999701,0.003056,0.024254,0.024254,0.000074,-0.999706,58.833244, 25.777232, 18.863151\r
-0.001552,0.999999,0,0.999924,0.001552,0.012231,0.012231,0.000019,-0.999925,58.167245, 26.786514, 18.392628\r
0,1,0,1,0,0,0,0,-1,57.500386, 27.796087, 17.925164\r
