0,1,0,1,0,0,0,0,-1,57.500386, -28.27796, 17.925164\r
0.000499,1.0,0,0.999972,-0.000499,0.007495,0.007495,-3.743e-6,-0.999972,58.157898, -27.282201, 18.454759\r
0.001036,0.999999,0,0.999885,-0.001036,0.015135,0.015135,-0.000016,-0.999885,58.815372, -26.285559, 18.98242\r
0.001609,0.999999,0,0.999736,-0.001609,0.022925,0.022925,-0.000037,-0.999737,59.472375, -25.287524, 19.507691\r
0.00222,0.999998,0,0.999521,-0.002219,0.030868,0.030868,-0.000069,-0.999523,60.128364, -24.287469, 20.030028\r
0.002868,0.999996,0,0.999236,-0.002866,0.038967,0.038966,-0.000112,-0.999241,60.782655, -23.284627, 20.54877\r
0.003551,0.999994,0,0.998878,-0.003547,0.047223,0.047222,-0.000168,-0.998884,61.434386, -22.278056, 21.063116\r
0.004268,0.999991,0,0.998442,-0.004262,0.055635,0.055635,-0.000237,-0.998451,62.082464, -21.266605, 21.572086\r
0.005015,0.999987,0,0.997924,-0.005005,0.064201,0.0642,-0.000322,-0.997937,62.725504, -20.248868, 22.074483\r
0.005787,0.999983,0,0.997322,-0.005772,0.072911,0.07291,-0.000422,-0.997338,63.361746, -19.223139, 22.568837\r
0.006575,0.999978,0,0.996631,-0.006553,0.081752,0.08175,-0.000537,-0.996653,63.988956, -18.187367, 23.053342\r
0.007365,0.999973,0,0.995851,-0.007334,0.090698,0.090695,-0.000668,-0.995878,64.604304, -17.139123, 23.525786\r
0.008138,0.999967,0,0.994984,-0.008097,0.09971,0.099707,-0.000811,-0.995016,65.204237, -16.075599, 23.98348\r
0.008864,0.999961,0,0.994032,-0.008811,0.108732,0.108728,-0.000964,-0.994071,65.784356, -14.993674, 24.423201\r
0.009502,0.999955,0,0.993007,-0.009436,0.117677,0.117672,-0.001118,-0.993052,66.339359, -13.890088, 24.841189\r
0.009996,0.99995,0,0.991926,-0.009916,0.12643,0.126423,-0.001264,-0.991976,66.863122, -12.761763, 25.233244\r
0.01028,0.999947,0,0.990815,-0.010186,0.134837,0.13483,-0.001386,-0.990868,67.349032, -11.606311, 25.594998\r
0.010285,0.999947,0,0.989711,-0.01018,0.142717,0.14271,-0.001468,-0.989763,67.79066, -10.422614, 25.922406\r
0.009955,0.99995,0,0.988655,-0.009843,0.149879,0.149871,-0.001492,-0.988704,68.182743, -9.211315, 26.212429\r
0.009269,0.999957,0,0.98769,-0.009155,0.156155,0.156148,-0.001447,-0.987733,68.522245, -7.974926, 26.463648\r
0.008251,0.999966,0,0.986842,-0.008143,0.161482,0.161477,-0.001332,-0.986876,68.808712, -6.717252, 26.67588\r
0.006949,0.999976,0,0.986127,-0.006853,0.165848,0.165844,-0.001152,-0.986151,69.042483, -5.442226, 26.849243\r
0.005416,0.999985,0,0.985559,-0.005338,0.169248,0.169245,-0.000917,-0.985574,69.223896, -4.153583, 26.983882\r
0.003709,0.999993,0,0.985147,-0.003653,0.171677,0.171676,-0.000637,-0.985153,69.353246, -2.854884, 27.079936\r
0.001884,0.999998,0,0.984896,-0.001855,0.173135,0.173134,-0.000326,-0.984898,69.430761, -1.549557, 27.13752\r
1.4916e-8,1,0,0.984813,-1.4689e-8,0.173621,0.173621,-2.5897e-9,-0.984813,69.456582, -0.240938, 27.156705\r
-0.001884,0.999998,0,0.984896,0.001855,0.173135,0.173134,0.000326,-0.984898,69.43076, 1.067681, 27.137519\r
-0.003708,0.999993,0,0.985147,0.003653,0.171677,0.171676,0.000637,-0.985153,69.353245, 2.373008, 27.079935\r
-0.005416,0.999985,0,0.985559,0.005338,0.169248,0.169245,0.000917,-0.985574,69.223894, 3.671707, 26.98388\r
-0.006949,0.999976,0,0.986127,0.006853,0.165848,0.165844,0.001152,-0.986151,69.04248, 4.960349, 26.849241\r
-0.008251,0.999966,0,0.986842,0.008143,0.161482,0.161477,0.001332,-0.986876,68.808708, 6.235375, 26.675877\r
-0.009269,0.999957,0,0.98769,0.009155,0.156155,0.156148,0.001447,-0.987733,68.52224, 7.493049, 26.463645\r
-0.009955,0.99995,0,0.988655,0.009843,0.149879,0.149871,0.001492,-0.988704,68.182738, 8.729437, 26.212425\r
-0.010285,0.999947,0,0.989711,0.01018,0.142717,0.14271,0.001468,-0.989763,67.790655, 9.940736, 25.922402\r
-0.01028,0.999947,0,0.990815,0.010186,0.134837,0.13483,0.001386,-0.990868,67.349027, 11.124433, 25.594994\r
-0.009996,0.99995,0,0.991926,0.009916,0.12643,0.126423,0.001264,-0.991976,66.863117, 12.279886, 25.233241\r
-0.009502,0.999955,0,0.993007,0.009436,0.117677,0.117672,0.001118,-0.993052,66.339354, 13.408211, 24.841186\r
-0.008864,0.999961,0,0.994032,0.008811,0.108732,0.108727,0.000964,-0.994071,65.784352, 14.511798, 24.423198\r
